transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5261.760000	0.190050	5.180581	5.174370	0.954966	0.040000	0.994966	84.962880
2000	10480.760000	0.190826	5.199800	5.196250	0.976718	0.040000	1.016718	85.522020
3000	15679.200000	0.191336	5.199346	5.200876	0.975721	0.040000	1.015721	85.593427
4000	20956.640000	0.190870	5.218875	5.217241	0.980289	0.040000	1.020289	85.561980
5000	26297.640000	0.190131	5.243305	5.245306	0.995181	0.040000	1.035181	85.628504
6000	31591.800000	0.189923	5.251782	5.251992	1.003086	0.040000	1.043086	85.583253
7000	36789.160000	0.190273	5.244006	5.242428	0.994197	0.040000	1.034197	85.489440
8000	42198.680000	0.189579	5.264698	5.264886	1.006303	0.040005	1.046308	85.621050
9000	47576.760000	0.189168	5.277297	5.275622	1.005735	0.040004	1.045740	85.832413
10000	52795.680000	0.189409	5.271459	5.270786	1.005236	0.040012	1.045248	85.811204
