transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	192458.160000	0.005196	192.496897	192.414720	189.699000	0.040000	189.739000	44.130920
2000	430528.280000	0.004645	215.294907	215.137891	212.448056	0.040000	212.488056	44.121980
3000	675728.440000	0.004440	225.266649	225.227907	222.544920	0.040000	222.584920	44.039053
4000	917867.400000	0.004358	229.485781	229.456650	226.770970	0.040000	226.810970	44.020740
5000	1159019.040000	0.004314	231.819420	231.795496	229.116496	0.040008	229.156504	44.020856
6000	1392629.200000	0.004308	232.117926	232.097413	229.429240	0.040013	229.469253	44.008533
7000	1636758.840000	0.004277	233.834131	233.784431	231.113978	0.040017	231.153995	43.984211
8000	1879024.440000	0.004258	234.888196	234.872235	232.202085	0.040015	232.242100	43.973685
9000	2090486.040000	0.004305	232.284952	232.247101	229.580513	0.040013	229.620527	44.004658
10000	2311608.200000	0.004326	231.168561	231.133983	228.467449	0.040012	228.507461	44.017136
