transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	71504.200000	0.013985	71.446807	71.465866	27.784120	0.040000	27.824120	73.505760
2000	142237.560000	0.014061	71.089905	71.074500	27.802499	0.040040	27.842539	73.613860
3000	212521.080000	0.014116	70.821020	70.829410	27.398293	0.040040	27.438333	73.575440
4000	282847.000000	0.014142	70.697214	70.705516	27.436310	0.040030	27.476340	73.627770
5000	353821.920000	0.014131	70.752767	70.741804	27.258960	0.040032	27.298992	73.733024
6000	422427.040000	0.014204	70.394766	70.388969	27.364499	0.040027	27.404526	73.726720
7000	491533.640000	0.014241	70.210716	70.209246	27.310474	0.040023	27.350497	73.725080
8000	561513.080000	0.014247	70.181803	70.179965	27.379138	0.040020	27.419158	73.738520
9000	633208.640000	0.014213	70.350017	70.355359	27.503476	0.040022	27.543498	73.770027
10000	703046.360000	0.014224	70.298782	70.299606	27.493736	0.040020	27.533756	73.777652
