transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8549.640000	0.116964	8.446727	8.436960	1.888490	0.040000	1.928490	131.473000
2000	17068.760000	0.117173	8.482941	8.470511	1.922481	0.040000	1.962481	128.980220
3000	25512.320000	0.117590	8.469810	8.461818	1.945486	0.040000	1.985486	128.617373
4000	33726.040000	0.118603	8.405771	8.400478	1.976080	0.040000	2.016080	126.684020
5000	42131.000000	0.118677	8.405609	8.400845	1.972065	0.040016	2.012331	126.175840
6000	50569.600000	0.118648	8.411109	8.405253	1.979794	0.040013	2.019807	125.633853
7000	59025.280000	0.118593	8.417477	8.417047	1.989298	0.040011	2.029310	125.857857
8000	67395.920000	0.118702	8.411621	8.411103	1.982468	0.040010	2.022478	126.092480
9000	75795.560000	0.118740	8.410290	8.406389	1.982132	0.040013	2.022145	125.985333
10000	84230.840000	0.118721	8.412789	8.413281	1.986097	0.040012	2.026109	126.188988
