transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5244.200000	0.190687	5.194795	5.168806	1.945325	0.040039	1.985365	60.045920
2000	10412.280000	0.192081	5.181431	5.177751	1.953237	0.040060	1.993297	60.053640
3000	15624.040000	0.192012	5.191544	5.190150	1.962817	0.040040	2.002857	59.790627
4000	20938.320000	0.191037	5.222236	5.223413	1.997575	0.040030	2.037605	59.831840
5000	26084.520000	0.191685	5.207025	5.203200	1.971618	0.040040	2.011658	59.973392
6000	31195.040000	0.192338	5.190938	5.190548	1.970077	0.040033	2.010110	59.815547
7000	36619.240000	0.191156	5.224266	5.222684	1.992236	0.040029	2.032265	59.837223
8000	41836.640000	0.191220	5.223408	5.222384	1.993444	0.040030	2.033474	59.920080
9000	47159.840000	0.190840	5.234497	5.232579	1.997275	0.040027	2.037302	60.009138
10000	52315.040000	0.191150	5.226567	5.227230	1.994357	0.040024	2.034380	60.042612
