transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	86293.160000	0.011588	86.050450	86.180140	80.678363	0.040000	80.718363	44.561880
2000	181802.840000	0.011001	90.782431	90.805115	85.173207	0.040000	85.213207	44.492400
3000	265380.120000	0.011305	88.379913	88.429150	82.779114	0.040000	82.819114	44.538213
4000	342256.800000	0.011687	85.503386	85.554730	79.883560	0.040010	79.923570	44.563120
5000	421062.400000	0.011875	84.163561	84.191482	78.510730	0.040008	78.550738	44.576192
6000	502837.400000	0.011932	83.765401	83.799580	78.063787	0.040020	78.103807	44.563873
7000	586319.720000	0.011939	83.724955	83.744694	78.008456	0.040017	78.048473	44.580817
8000	665987.320000	0.012012	83.217722	83.234006	77.491564	0.040015	77.531579	44.587385
9000	751598.360000	0.011974	83.483676	83.501340	77.750948	0.040013	77.790961	44.591236
10000	834286.360000	0.011986	83.404100	83.411786	77.655629	0.040012	77.695641	44.595832
