transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	238.720000	0.004189	0.000000	31.354286	26.028571	0.040000	26.068571	112.360000
1000	24005.680000	0.041657	23.790751	23.927345	17.778922	0.040000	17.818922	104.944480
2000	48051.000000	0.041622	23.918099	23.971517	17.815589	0.040000	17.855589	105.674780
3000	72371.080000	0.041453	24.052137	24.112789	17.939194	0.040000	17.979194	105.592933
4000	95904.520000	0.041708	23.922431	23.956453	17.801799	0.040010	17.841809	105.485460
5000	119001.840000	0.042016	23.757375	23.769684	17.584858	0.040016	17.624874	105.666896
6000	142474.600000	0.042113	23.709932	23.735168	17.546540	0.040013	17.586553	105.853453
7000	165903.600000	0.042193	23.669793	23.686282	17.498652	0.040011	17.538664	105.937474
8000	190046.320000	0.042095	23.728916	23.739178	17.550706	0.040010	17.590716	105.917045
9000	213065.520000	0.042241	23.650050	23.657870	17.480311	0.040009	17.520320	105.997729
10000	236361.440000	0.042308	23.614633	23.621651	17.448055	0.040012	17.488067	106.047948
