transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6429.400000	0.155536	6.326767	6.318584	1.000982	0.040000	1.040982	125.360720
2000	12900.400000	0.155034	6.398919	6.390798	0.987572	0.040000	1.027572	126.746920
3000	19270.520000	0.155678	6.389316	6.384705	0.976231	0.040013	1.016244	127.204040
4000	25560.120000	0.156494	6.364381	6.354736	0.974484	0.040020	1.014504	126.592050
5000	31985.280000	0.156322	6.376539	6.374200	0.975616	0.040016	1.015632	126.784256
6000	38422.760000	0.156157	6.386698	6.383283	0.972168	0.040013	1.012181	126.799513
7000	44593.640000	0.156973	6.355862	6.352506	0.968877	0.040017	1.008895	126.105651
8000	50981.200000	0.156921	6.359825	6.357840	0.970570	0.040015	1.010585	126.106305
9000	57385.240000	0.156835	6.364738	6.364627	0.975695	0.040013	1.015708	126.323796
10000	63768.840000	0.156816	6.366625	6.363577	0.974011	0.040012	1.014023	126.434060
