transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7703.080000	0.129818	7.570651	7.570866	0.378761	0.040000	0.418761	110.318400
2000	15065.560000	0.132753	7.466513	7.477973	0.365720	0.040000	0.405720	109.460800
3000	22679.560000	0.132278	7.515692	7.528741	0.370584	0.040000	0.410584	109.338173
4000	30090.240000	0.132933	7.489432	7.494160	0.363397	0.040000	0.403397	109.750180
5000	37550.880000	0.133153	7.483673	7.485886	0.363724	0.040000	0.403724	109.694512
6000	45110.520000	0.133007	7.496336	7.499305	0.367443	0.040000	0.407443	110.255360
7000	52614.640000	0.133043	7.497448	7.499567	0.365867	0.040000	0.405867	110.172943
8000	60091.240000	0.133131	7.494842	7.498091	0.364822	0.040000	0.404822	109.921065
9000	67513.560000	0.133307	7.486783	7.490178	0.363133	0.040000	0.403133	109.986160
10000	75169.600000	0.133033	7.503710	7.507076	0.362924	0.040000	0.402924	109.989176
