transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	44472.000000	0.022486	44.312352	44.328694	40.110229	0.040000	40.150229	87.370920
2000	88543.680000	0.022588	44.191956	44.232520	39.988560	0.040000	40.028560	87.286860
3000	131406.520000	0.022830	43.748770	43.769480	39.489120	0.040000	39.529120	87.150280
4000	174918.160000	0.022868	43.689472	43.705454	39.398670	0.040000	39.438670	87.298610
5000	218066.240000	0.022929	43.581172	43.567992	39.253435	0.040000	39.293435	87.406024
6000	263461.680000	0.022774	43.883601	43.895633	39.572293	0.040007	39.612300	87.522427
7000	305683.280000	0.022900	43.646138	43.650763	39.334419	0.040006	39.374424	87.409897
8000	349672.360000	0.022879	43.689011	43.689453	39.376451	0.040005	39.416456	87.459005
9000	393125.160000	0.022893	43.662763	43.670862	39.348982	0.040004	39.388987	87.455089
10000	437354.120000	0.022865	43.719388	43.721964	39.396325	0.040008	39.436333	87.432916
