transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	149.720000	0.006679	0.000000	51.420000	45.960000	0.040000	46.000000	103.120000
1000	56044.960000	0.017843	55.951191	55.846120	50.141960	0.040000	50.181960	138.491720
2000	111185.960000	0.017988	55.545893	55.534106	49.908472	0.040020	49.948492	137.256620
3000	166223.640000	0.018048	55.376432	55.352898	49.713338	0.040027	49.753364	137.870587
4000	222017.680000	0.018017	55.480860	55.461094	49.834056	0.040020	49.874076	137.243150
5000	277791.080000	0.017999	55.539380	55.515898	49.861735	0.040016	49.901751	138.351640
6000	334388.040000	0.017943	55.715673	55.707824	50.047671	0.040027	50.087697	138.703513
7000	390741.280000	0.017915	55.806767	55.806188	50.134067	0.040029	50.174095	138.682103
8000	448417.120000	0.017841	56.040430	56.014466	50.310576	0.040025	50.350601	138.639055
9000	503935.360000	0.017859	55.982402	55.976907	50.263639	0.040027	50.303666	138.782307
10000	559558.720000	0.017871	55.946495	55.934244	50.213172	0.040024	50.253196	138.755004
