transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9675.360000	0.103355	9.441001	9.592850	3.738571	0.040000	3.778571	95.579120
2000	19125.000000	0.104575	9.445323	9.508552	3.625393	0.040020	3.665413	95.337880
3000	28209.600000	0.106347	9.325042	9.369531	3.529395	0.040013	3.569409	95.118547
4000	37705.320000	0.106086	9.367722	9.391747	3.583498	0.040010	3.623508	94.740470
5000	47089.920000	0.106180	9.371098	9.398219	3.607308	0.040008	3.647316	94.832800
6000	56402.680000	0.106378	9.361374	9.388718	3.607331	0.040007	3.647338	94.379833
7000	65899.080000	0.106223	9.380666	9.398864	3.610974	0.040006	3.650980	94.353823
8000	75188.120000	0.106400	9.369211	9.386678	3.613735	0.040005	3.653740	94.191885
9000	84891.120000	0.106018	9.406303	9.421285	3.626828	0.040004	3.666832	94.412751
10000	94482.880000	0.105839	9.424850	9.437694	3.635397	0.040008	3.675405	94.464468
