transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	25569.200000	0.039110	25.433794	25.402863	20.590577	0.040040	20.630616	123.900280
2000	50374.600000	0.039703	25.119440	25.082809	20.316813	0.040020	20.356833	123.348380
3000	74108.280000	0.040481	24.657366	24.663329	19.918535	0.040027	19.958562	122.873720
4000	99786.280000	0.040086	24.912588	24.922478	20.191489	0.040040	20.231528	122.929280
5000	124384.680000	0.040198	24.849738	24.841630	20.110517	0.040032	20.150549	123.030632
6000	150905.640000	0.039760	25.128321	25.113184	20.400060	0.040040	20.440100	123.006567
7000	176280.440000	0.039709	25.163538	25.157060	20.431169	0.040034	20.471203	122.844263
8000	201584.520000	0.039686	25.181108	25.181901	20.447895	0.040030	20.487925	123.021355
9000	225984.280000	0.039826	25.094282	25.089918	20.367169	0.040027	20.407195	122.726191
10000	252130.880000	0.039662	25.199524	25.204471	20.477041	0.040024	20.517065	122.830292
