transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7268.440000	0.137581	7.141942	7.155547	1.973386	0.040000	2.013386	113.994680
2000	14162.080000	0.141222	7.017729	7.023591	2.005754	0.040020	2.045774	111.702720
3000	21135.040000	0.141944	7.002801	7.000809	2.004016	0.040013	2.044029	112.758093
4000	28201.720000	0.141835	7.018775	7.019348	1.979283	0.040010	2.019293	113.485590
5000	35325.720000	0.141540	7.039824	7.040590	1.983432	0.040008	2.023440	114.327208
6000	42293.560000	0.141866	7.027825	7.032238	1.979914	0.040013	2.019927	113.915007
7000	49617.880000	0.141078	7.070187	7.071790	1.984290	0.040011	2.024301	114.572389
8000	56698.960000	0.141096	7.071549	7.075033	1.987587	0.040015	2.027602	115.015505
9000	63755.360000	0.141165	7.069866	7.073711	1.987254	0.040013	2.027267	114.905787
10000	70798.480000	0.141246	7.067191	7.066983	1.981489	0.040016	2.021505	114.849576
