transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7431.720000	0.134558	7.342783	7.372619	3.093452	0.040000	3.133452	55.199720
2000	14563.560000	0.137329	7.237259	7.259222	3.052755	0.040000	3.092755	54.619620
3000	21824.000000	0.137463	7.244988	7.255279	3.004548	0.040027	3.044574	54.632227
4000	29194.760000	0.137011	7.276439	7.280259	3.023226	0.040020	3.063246	54.628290
5000	36457.320000	0.137147	7.273663	7.283924	3.012523	0.040016	3.052539	54.389896
6000	43811.400000	0.136951	7.287068	7.293899	3.022221	0.040013	3.062234	54.508913
7000	50925.800000	0.137455	7.262397	7.266558	3.002945	0.040011	3.042957	54.456131
8000	58129.840000	0.137623	7.255102	7.258878	3.015002	0.040010	3.055012	54.402580
9000	65327.840000	0.137767	7.248757	7.253560	3.016321	0.040009	3.056330	54.264520
10000	72658.240000	0.137631	7.256922	7.261395	3.025920	0.040008	3.065928	54.289408
