transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	62354.520000	0.016037	62.356677	62.329520	20.388280	0.040000	20.428280	43.689760
2000	122940.400000	0.016268	61.470835	61.428546	19.851174	0.040020	19.891194	43.670440
3000	185713.640000	0.016154	61.905115	61.878973	20.083347	0.040013	20.123360	43.651787
4000	248331.440000	0.016108	62.083331	62.075940	19.954651	0.040010	19.994661	43.612590
5000	309771.080000	0.016141	61.954567	61.946533	20.018536	0.040016	20.058552	43.620584
6000	370064.000000	0.016213	61.677580	61.670327	19.898604	0.040013	19.938617	43.627607
7000	428831.920000	0.016323	61.261855	61.256154	19.906703	0.040011	19.946714	43.624549
8000	488443.320000	0.016379	61.055522	61.050960	19.906067	0.040010	19.946077	43.639570
9000	549877.320000	0.016367	61.097580	61.093204	19.953956	0.040009	19.993965	43.658796
10000	612572.720000	0.016325	61.257378	61.254332	20.001232	0.040012	20.041244	43.660264
