transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4803.480000	0.208182	4.741702	4.739723	1.010020	0.040039	1.050059	74.604600
2000	9565.760000	0.209079	4.751996	4.749111	0.988903	0.040040	1.028943	74.084880
3000	14245.960000	0.210586	4.728056	4.722600	0.998197	0.040027	1.038223	73.858040
4000	18927.920000	0.211328	4.716529	4.714210	0.996194	0.040030	1.036224	73.831950
5000	23598.280000	0.211880	4.707293	4.707159	0.996570	0.040024	1.036594	73.657088
6000	28295.400000	0.212049	4.705598	4.704746	0.995451	0.040020	1.035471	73.700773
7000	32885.000000	0.212863	4.689024	4.688899	0.981374	0.040017	1.021392	73.698063
8000	37602.600000	0.212751	4.692597	4.690284	0.980831	0.040015	1.020846	73.793180
9000	42288.520000	0.212824	4.691855	4.691392	0.983204	0.040013	1.023217	73.892582
10000	47003.960000	0.212748	4.694213	4.693313	0.980661	0.040016	1.020677	73.967084
