transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	35889.600000	0.027863	35.536857	35.391243	3.352071	0.040000	3.392071	458.010320
2000	71382.840000	0.028018	35.515038	35.460586	3.294406	0.040000	3.334406	457.144120
3000	106767.240000	0.028099	35.471477	35.404472	3.231509	0.040013	3.271522	462.116613
4000	141784.680000	0.028212	35.357939	35.347893	3.255158	0.040010	3.295168	461.133030
5000	177631.920000	0.028148	35.455819	35.440942	3.268348	0.040008	3.308356	461.631488
6000	211543.600000	0.028363	35.198420	35.194083	3.242595	0.040007	3.282602	460.738340
7000	246248.440000	0.028427	35.127898	35.112996	3.249679	0.040017	3.289696	459.329114
8000	282502.120000	0.028318	35.268639	35.267361	3.253162	0.040015	3.293177	461.133830
9000	317254.120000	0.028368	35.211228	35.211054	3.260604	0.040013	3.300617	460.203111
10000	352387.400000	0.028378	35.203432	35.196029	3.260048	0.040012	3.300060	459.505992
