transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4182.280000	0.239104	4.113954	4.111544	0.979194	0.040039	1.019233	74.642880
2000	8271.480000	0.241795	4.101571	4.097432	0.987334	0.040020	1.027354	74.497800
3000	12320.200000	0.243503	4.083948	4.083155	0.970709	0.040027	1.010736	74.407107
4000	16370.360000	0.244344	4.075499	4.075180	0.966891	0.040020	1.006911	74.380970
5000	20573.720000	0.243028	4.101076	4.100147	0.983786	0.040024	1.023810	74.341920
6000	24640.560000	0.243501	4.095369	4.093756	0.982382	0.040020	1.022402	74.183727
7000	28742.840000	0.243539	4.096357	4.095682	0.984127	0.040023	1.024149	74.245297
8000	32804.440000	0.243869	4.092012	4.091200	0.984028	0.040020	1.024048	74.122805
9000	36813.600000	0.244475	4.082805	4.082178	0.983626	0.040018	1.023643	74.009058
10000	41006.400000	0.243864	4.093805	4.092784	0.987573	0.040016	1.027589	74.204228
