transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	10313.920000	0.096956	10.201842	10.232810	4.782800	0.040040	4.822840	88.503360
2000	20367.120000	0.098197	10.127484	10.142649	4.671892	0.040020	4.711912	89.427580
3000	30637.720000	0.097919	10.175205	10.188693	4.714825	0.040027	4.754852	89.016427
4000	40729.520000	0.098209	10.154349	10.161188	4.702315	0.040020	4.742335	89.026790
5000	50917.800000	0.098197	10.161136	10.160886	4.716552	0.040016	4.756568	88.993736
6000	61035.440000	0.098304	10.153886	10.156451	4.721438	0.040013	4.761451	89.015393
7000	71007.720000	0.098581	10.127938	10.130615	4.710857	0.040017	4.750875	89.071634
8000	81128.080000	0.098610	10.126991	10.133150	4.714070	0.040020	4.754090	89.066070
9000	91214.440000	0.098669	10.122476	10.130347	4.710000	0.040022	4.750022	89.167182
10000	101481.680000	0.098540	10.136954	10.140666	4.704812	0.040024	4.744836	89.265076
