transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	576.960000	0.001733	0.000000	46.250000	29.560000	0.040000	29.600000	512.520000
1000	39520.320000	0.025303	38.982342	39.050316	25.624521	0.040039	25.664561	388.554520
2000	76318.320000	0.026206	37.889625	37.968438	24.954129	0.040020	24.994149	385.086420
3000	115485.600000	0.025977	38.315652	38.347645	25.261819	0.040027	25.301846	388.854747
4000	155016.960000	0.025804	38.619655	38.653716	25.496698	0.040020	25.536718	390.618430
5000	195021.920000	0.025638	38.896771	38.940176	25.650725	0.040024	25.690749	392.988592
6000	232093.760000	0.025852	38.592565	38.617770	25.319281	0.040020	25.359301	390.453433
7000	268291.840000	0.026091	38.250447	38.264590	25.053063	0.040017	25.093080	387.382451
8000	307561.840000	0.026011	38.377907	38.393838	25.115011	0.040020	25.155031	388.272570
9000	344277.800000	0.026142	38.193226	38.217275	25.017433	0.040018	25.057451	387.494084
10000	383754.320000	0.026058	38.321568	38.344169	25.035927	0.040024	25.075951	389.145796
