transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	27542.920000	0.036307	27.468188	27.453799	23.983928	0.040040	24.023968	51.873080
2000	56417.160000	0.035450	28.171566	28.168492	24.706913	0.040020	24.746933	52.097000
3000	85760.520000	0.034981	28.562294	28.556177	25.105241	0.040013	25.145255	52.071387
4000	113466.120000	0.035253	28.348067	28.355831	24.915371	0.040010	24.955381	52.270470
5000	142040.480000	0.035201	28.393335	28.382342	24.941974	0.040008	24.981982	52.271672
6000	170094.800000	0.035274	28.336823	28.339367	24.900220	0.040007	24.940227	52.154093
7000	198511.280000	0.035262	28.348204	28.350030	24.933518	0.040006	24.973524	52.167263
8000	225581.800000	0.035464	28.188474	28.191960	24.771804	0.040005	24.811809	52.194260
9000	255369.720000	0.035243	28.366210	28.367737	24.954983	0.040013	24.994996	52.183089
10000	283789.280000	0.035237	28.371545	28.370418	24.963059	0.040012	25.003071	52.148728
