transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	26331.760000	0.037977	26.176817	26.220159	20.518687	0.040000	20.558687	121.422760
2000	51397.880000	0.038912	25.621191	25.646467	19.976547	0.040000	20.016547	121.097340
3000	76912.320000	0.039005	25.585595	25.606780	19.901472	0.040000	19.941472	122.081293
4000	102290.720000	0.039104	25.533783	25.550647	19.826350	0.040000	19.866350	122.370240
5000	127633.120000	0.039175	25.495499	25.509324	19.768237	0.040000	19.808237	122.465352
6000	152954.560000	0.039227	25.466484	25.469316	19.749062	0.040000	19.789062	122.247987
7000	179202.280000	0.039062	25.578105	25.584809	19.863307	0.040000	19.903307	122.009137
8000	204586.080000	0.039103	25.553814	25.560420	19.826905	0.040000	19.866905	122.097490
9000	229430.480000	0.039228	25.474982	25.486119	19.761226	0.040000	19.801226	122.183213
10000	255434.520000	0.039149	25.527893	25.532649	19.798160	0.040000	19.838160	122.329892
