transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	42807.000000	0.023361	42.792873	42.753840	39.565160	0.040000	39.605160	58.405440
2000	85999.680000	0.023256	42.992876	42.948871	39.692747	0.040000	39.732747	58.238640
3000	129558.640000	0.023156	43.181634	43.157161	39.942006	0.040000	39.982006	58.131280
4000	173361.840000	0.023073	43.337064	43.317641	40.074301	0.040000	40.114301	58.085760
5000	214171.120000	0.023346	42.831406	42.813699	39.564494	0.040000	39.604494	58.072928
6000	256303.920000	0.023410	42.714952	42.708149	39.467404	0.040000	39.507404	58.120787
7000	302190.680000	0.023164	43.168133	43.163765	39.924582	0.040000	39.964582	58.083669
8000	345926.760000	0.023126	43.239135	43.235025	40.001085	0.040000	40.041085	58.060605
9000	389900.720000	0.023083	43.320791	43.312606	40.075823	0.040000	40.115823	58.042467
10000	433577.800000	0.023064	43.356424	43.348813	40.116945	0.040000	40.156945	58.028128
