transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8436.520000	0.118532	8.310791	8.357661	3.315564	0.040000	3.355564	96.724920
2000	16680.080000	0.119904	8.277159	8.294468	3.186275	0.040020	3.226295	95.003560
3000	24973.800000	0.120126	8.282681	8.297082	3.125103	0.040040	3.165143	94.103573
4000	33144.120000	0.120685	8.254584	8.261057	3.097328	0.040040	3.137368	93.812950
5000	41242.040000	0.121236	8.223245	8.226858	3.065246	0.040032	3.105278	93.443448
6000	49549.120000	0.121092	8.237220	8.242130	3.085543	0.040027	3.125570	93.645353
7000	57856.520000	0.120989	8.247247	8.252285	3.088114	0.040023	3.128137	93.707406
8000	66321.760000	0.120624	8.274499	8.279511	3.098936	0.040025	3.138961	93.688295
9000	74565.400000	0.120699	8.271070	8.273356	3.097517	0.040031	3.137548	93.597636
10000	82974.880000	0.120518	8.284912	8.289591	3.110422	0.040028	3.150450	93.524820
