transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	3125.640000	0.319934	3.081041	3.074961	1.009016	0.040000	1.049016	47.638760
2000	6241.720000	0.320424	3.098569	3.096139	1.007440	0.040020	1.047460	47.438040
3000	9364.160000	0.320370	3.106529	3.104982	0.992135	0.040013	1.032149	47.797213
4000	12471.480000	0.320732	3.106727	3.106168	0.994102	0.040010	1.034112	47.771710
5000	15588.080000	0.320758	3.108702	3.107286	0.988692	0.040008	1.028700	47.867960
6000	18753.680000	0.319937	3.118186	3.118556	0.995610	0.040007	1.035617	47.940273
7000	21780.840000	0.321383	3.105181	3.105773	0.989203	0.040011	1.029214	47.774640
8000	24864.480000	0.321744	3.102488	3.102793	0.985534	0.040020	1.025553	47.751345
9000	28012.240000	0.321288	3.107519	3.107362	0.991108	0.040022	1.031130	47.761084
10000	31046.440000	0.322098	3.100186	3.098882	0.987019	0.040020	1.027039	47.746232
