transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	4085.720000	0.000245	0.000000	148.683200	3.809231	0.040000	3.849231	4066.160000
1000	129914.000000	0.007697	125.954234	126.987058	3.240898	0.040000	3.280898	3278.271800
2000	250564.960000	0.007982	123.301271	123.767233	3.185185	0.040000	3.225185	3185.495860
3000	371669.400000	0.008072	122.568750	122.850195	3.133668	0.040000	3.173668	3168.773107
4000	487766.360000	0.008201	120.950398	121.180353	3.114059	0.040000	3.154059	3132.219290
5000	615275.800000	0.008126	122.262468	122.466568	3.108402	0.040016	3.148418	3165.393320
6000	736812.240000	0.008143	122.141444	122.272007	3.096170	0.040013	3.136183	3167.861573
7000	855337.400000	0.008184	121.624758	121.738770	3.089769	0.040017	3.129787	3155.964177
8000	972639.640000	0.008225	121.084376	121.201032	3.106931	0.040015	3.146946	3145.590330
9000	1099140.760000	0.008188	121.686303	121.747990	3.089319	0.040013	3.129332	3158.235747
10000	1221238.000000	0.008188	121.727401	121.817628	3.085310	0.040012	3.125322	3162.554472
