transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	13849.160000	0.072207	13.810851	13.774527	10.068469	0.040000	10.108469	45.868400
2000	27484.400000	0.072769	13.723002	13.722720	10.032840	0.040000	10.072840	45.815200
3000	41003.000000	0.073165	13.654845	13.641372	9.948375	0.040013	9.988389	45.853907
4000	54359.520000	0.073584	13.580245	13.578166	9.879311	0.040010	9.919321	45.874400
5000	68312.120000	0.073193	13.654731	13.651377	9.969538	0.040024	10.009562	45.877904
6000	82177.920000	0.073012	13.689915	13.690427	10.019633	0.040020	10.059653	45.895473
7000	96099.000000	0.072842	13.722943	13.721188	10.038754	0.040017	10.078772	45.849434
8000	109571.560000	0.073012	13.691641	13.688581	10.003318	0.040015	10.043333	45.878650
9000	123595.720000	0.072818	13.728592	13.727003	10.031575	0.040013	10.071589	45.899818
10000	137134.920000	0.072921	13.709651	13.711109	10.016274	0.040012	10.056286	45.873616
