transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6611.120000	0.151260	6.475115	6.454735	1.382885	0.040039	1.422924	112.673560
2000	13046.480000	0.153298	6.455228	6.447853	1.371437	0.040020	1.411457	112.674020
3000	19578.600000	0.153229	6.480867	6.478143	1.372476	0.040013	1.412489	112.873027
4000	26106.040000	0.153221	6.492513	6.492417	1.392799	0.040010	1.432809	113.001760
5000	32521.600000	0.153744	6.477119	6.479258	1.385768	0.040008	1.425776	112.770312
6000	39037.920000	0.153697	6.483654	6.481709	1.394935	0.040007	1.434942	112.537473
7000	45562.280000	0.153636	6.489470	6.488147	1.391194	0.040006	1.431200	112.938469
8000	52004.480000	0.153833	6.483560	6.482680	1.386519	0.040005	1.426524	112.804380
9000	58380.360000	0.154161	6.471595	6.470084	1.386715	0.040004	1.426720	112.618333
10000	64797.640000	0.154327	6.466163	6.464634	1.381954	0.040004	1.421958	112.720984
