transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	17184.320000	0.058193	17.092372	17.118084	3.919282	0.040040	3.959322	86.424880
2000	34416.560000	0.058112	17.162341	17.147691	3.907757	0.040040	3.947797	85.846460
3000	52108.040000	0.057573	17.338780	17.337124	3.995448	0.040027	4.035474	85.849013
4000	69536.880000	0.057523	17.361300	17.363987	3.961728	0.040020	4.001748	85.968070
5000	86292.240000	0.057943	17.240088	17.236483	3.971956	0.040032	4.011988	86.155640
6000	103285.200000	0.058092	17.198893	17.200213	3.964438	0.040027	4.004464	86.000947
7000	120768.760000	0.057962	17.239566	17.234433	3.980594	0.040023	4.020617	86.113709
8000	138169.200000	0.057900	17.259677	17.259460	4.001164	0.040020	4.041184	86.062670
9000	155358.880000	0.057930	17.251899	17.253175	3.985667	0.040018	4.025685	86.053773
10000	171976.240000	0.058148	17.188439	17.189571	3.973011	0.040016	4.013027	86.030960
