transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	11015.960000	0.090777	10.852092	10.859329	2.727606	0.040000	2.767606	124.746520
2000	21807.120000	0.091713	10.821611	10.846312	2.901851	0.040020	2.941871	126.396560
3000	32362.560000	0.092700	10.732858	10.745002	2.843308	0.040027	2.883334	125.455613
4000	42803.760000	0.093450	10.659925	10.672529	2.831045	0.040020	2.871065	125.482980
5000	53422.280000	0.093594	10.651642	10.661533	2.844877	0.040016	2.884893	125.967336
6000	64094.040000	0.093612	10.654996	10.666644	2.830714	0.040020	2.870734	125.697593
7000	74807.960000	0.093573	10.663415	10.669730	2.838808	0.040017	2.878825	125.691709
8000	85445.640000	0.093627	10.660198	10.666810	2.811286	0.040025	2.851311	125.356020
9000	96366.320000	0.093394	10.689143	10.694027	2.815368	0.040022	2.855390	125.741449
10000	107247.560000	0.093242	10.708355	10.710863	2.824738	0.040020	2.864758	125.873896
