transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4831.360000	0.206981	4.705626	4.762130	2.009143	0.040000	2.049143	64.337640
2000	9529.440000	0.209876	4.701851	4.732141	1.980725	0.040000	2.020725	64.525980
3000	14406.200000	0.208244	4.760173	4.774809	1.976156	0.040013	2.016170	65.028587
4000	19170.640000	0.208652	4.761240	4.774300	1.983153	0.040010	2.023163	64.827460
5000	23938.840000	0.208866	4.762633	4.773921	1.979565	0.040008	2.019573	64.904224
6000	28713.120000	0.208964	4.764574	4.773642	1.976200	0.040007	2.016206	64.862820
7000	33539.800000	0.208707	4.773448	4.784011	1.990009	0.040006	2.030014	64.739274
8000	38338.600000	0.208667	4.776617	4.784119	1.997973	0.040005	2.037978	64.640260
9000	43066.560000	0.208979	4.771210	4.777604	1.989821	0.040004	2.029826	64.568391
10000	47810.960000	0.209157	4.768529	4.776563	1.987726	0.040004	2.027730	64.470696
