transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	15039.120000	0.066493	14.931411	14.992455	10.613054	0.040000	10.653054	86.459960
2000	29507.480000	0.067779	14.699770	14.699571	10.380429	0.040000	10.420429	85.944240
3000	44467.160000	0.067466	14.786435	14.795328	10.453524	0.040013	10.493537	86.177853
4000	59216.160000	0.067549	14.777074	14.783271	10.448519	0.040010	10.488529	86.202560
5000	74572.320000	0.067049	14.892915	14.898438	10.568222	0.040008	10.608230	86.196312
6000	89402.440000	0.067112	14.882447	14.890721	10.572101	0.040007	10.612107	86.022847
7000	104187.000000	0.067187	14.868461	14.870248	10.547588	0.040006	10.587593	85.949766
8000	119123.160000	0.067157	14.876925	14.875749	10.559201	0.040005	10.599206	85.920735
9000	134136.840000	0.067096	14.892121	14.892220	10.571669	0.040004	10.611674	85.997751
10000	149166.920000	0.067039	14.905919	14.909636	10.587209	0.040004	10.627213	86.117272
