transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	25116.160000	0.039815	25.041081	25.017946	21.013719	0.040000	21.053719	76.783600
2000	47926.920000	0.041730	23.925363	23.914406	19.918002	0.040060	19.958062	77.327220
3000	72523.720000	0.041366	24.149250	24.141205	20.151728	0.040040	20.191768	77.328973
4000	97193.560000	0.041155	24.279430	24.278211	20.299855	0.040040	20.339895	77.295530
5000	121210.040000	0.041251	24.226829	24.233641	20.252621	0.040032	20.292653	77.312584
6000	144908.760000	0.041405	24.138796	24.139414	20.156135	0.040027	20.196162	77.361207
7000	167490.320000	0.041793	23.916302	23.915921	19.946187	0.040029	19.986215	77.259411
8000	190916.920000	0.041903	23.855082	23.853007	19.880705	0.040025	19.920730	77.285025
9000	214238.560000	0.042009	23.795804	23.792692	19.817668	0.040022	19.857690	77.249227
10000	239678.360000	0.041723	23.960220	23.959684	19.979764	0.040024	20.019788	77.226416
