transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	29654.520000	0.033722	29.532693	29.544048	24.473579	0.040000	24.513579	92.392000
2000	60342.720000	0.033144	30.110735	30.134833	25.004218	0.040040	25.044258	92.579340
3000	90413.880000	0.033181	30.097539	30.075902	24.932681	0.040040	24.972721	92.628867
4000	120938.560000	0.033075	30.204351	30.206135	25.061938	0.040030	25.101968	92.459020
5000	150312.880000	0.033264	30.038312	30.039784	24.911851	0.040024	24.951875	92.323880
6000	180050.000000	0.033324	29.988105	29.981802	24.872100	0.040027	24.912127	92.373587
7000	209118.400000	0.033474	29.856700	29.862576	24.762148	0.040023	24.802171	92.323909
8000	239861.080000	0.033353	29.967461	29.973113	24.879535	0.040020	24.919555	92.331615
9000	270325.400000	0.033293	30.022674	30.020780	24.919120	0.040018	24.959138	92.338920
10000	300299.320000	0.033300	30.017798	30.020010	24.923303	0.040016	24.963319	92.306388
