transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	12882.520000	0.077625	12.827067	12.791372	0.944667	0.040000	0.984667	67.351240
2000	26826.320000	0.074554	13.385713	13.371043	0.973234	0.040000	1.013234	66.673000
3000	40588.840000	0.073912	13.511357	13.501537	0.977099	0.040027	1.017126	67.072640
4000	53981.920000	0.074099	13.481780	13.481949	0.990789	0.040030	1.030819	67.130780
5000	67249.400000	0.074350	13.438912	13.431417	0.998346	0.040032	1.038378	67.315408
6000	81088.320000	0.073993	13.505591	13.502885	0.995297	0.040033	1.035331	67.271940
7000	94385.200000	0.074164	13.475771	13.471126	0.995141	0.040029	1.035170	67.191023
8000	107493.640000	0.074423	13.429849	13.423180	0.994690	0.040030	1.034720	67.252465
9000	121262.560000	0.074219	13.467528	13.466209	0.994820	0.040031	1.034851	67.349591
10000	134674.760000	0.074253	13.461994	13.459980	0.990685	0.040032	1.030717	67.311944
