transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5692.560000	0.175668	5.566967	5.620949	1.506456	0.040000	1.546456	86.200000
2000	11137.640000	0.179571	5.505993	5.525022	1.466270	0.040020	1.506290	85.107680
3000	16733.160000	0.179285	5.535845	5.550455	1.496722	0.040013	1.536735	84.979947
4000	22312.080000	0.179275	5.546617	5.553279	1.494455	0.040010	1.534465	85.244410
5000	27775.080000	0.180017	5.529890	5.539812	1.492296	0.040024	1.532320	85.170840
6000	33266.160000	0.180363	5.523421	5.528850	1.489460	0.040020	1.529480	84.938380
7000	38828.520000	0.180280	5.528984	5.535295	1.491178	0.040017	1.531195	84.921760
8000	44339.360000	0.180427	5.526716	5.533090	1.489515	0.040015	1.529530	84.917370
9000	49861.360000	0.180500	5.526192	5.530943	1.486633	0.040013	1.526647	85.012342
10000	55276.120000	0.180910	5.515048	5.517880	1.475396	0.040012	1.515408	84.872376
