transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4645.440000	0.215265	4.531411	4.569567	0.626509	0.040000	0.666509	82.114680
2000	9157.000000	0.218412	4.521481	4.538086	0.608702	0.040000	0.648702	81.837860
3000	13689.000000	0.219154	4.524988	4.538435	0.589698	0.040000	0.629698	82.036680
4000	18225.640000	0.219471	4.527902	4.540299	0.587985	0.040000	0.627985	81.703220
5000	22840.720000	0.218907	4.545341	4.550030	0.587147	0.040000	0.627147	82.027920
6000	27427.120000	0.218762	4.552185	4.557248	0.581186	0.040000	0.621186	82.041973
7000	31996.880000	0.218771	4.554696	4.561260	0.576775	0.040000	0.616775	82.106309
8000	36599.360000	0.218583	4.560670	4.565129	0.580102	0.040000	0.620102	82.163420
9000	41179.920000	0.218553	4.562880	4.567081	0.581959	0.040000	0.621959	82.085533
10000	45760.640000	0.218528	4.564664	4.568598	0.583141	0.040004	0.623145	82.100864
