transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	106313.240000	0.009406	106.265946	106.250210	0.954760	0.040040	0.994800	55.319520
2000	207869.360000	0.009621	103.909855	103.866060	0.965997	0.040020	1.006017	55.270960
3000	312011.120000	0.009615	103.987182	103.962533	0.974035	0.040027	1.014062	55.249253
4000	411033.760000	0.009732	102.745736	102.702454	0.951224	0.040040	0.991264	55.331550
5000	514483.880000	0.009718	102.886641	102.869704	0.953937	0.040032	0.993969	55.340736
6000	620808.240000	0.009665	103.459690	103.448733	0.964979	0.040027	1.005006	55.366327
7000	720866.640000	0.009711	102.973722	102.971802	0.970029	0.040029	1.010057	55.354749
8000	827826.560000	0.009664	103.472059	103.438800	0.975841	0.040025	1.015866	55.291600
9000	932923.320000	0.009647	103.652601	103.651237	0.983333	0.040022	1.023356	55.288284
10000	1038024.840000	0.009634	103.797508	103.789976	0.986497	0.040020	1.026517	55.284088
