transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	172.800000	0.005787	0.000000	22.420000	41.666667	0.040000	41.706667	84.280000
1000	53146.400000	0.018816	53.026627	52.838365	47.525259	0.040000	47.565259	196.998600
2000	102167.560000	0.019576	51.022891	50.978741	45.771742	0.040000	45.811742	189.441560
3000	155003.400000	0.019354	51.627409	51.567936	46.338569	0.040013	46.378582	190.910147
4000	210006.440000	0.019047	52.471528	52.448236	47.317852	0.040010	47.357862	191.080330
5000	262768.160000	0.019028	52.529578	52.504755	47.305110	0.040008	47.345118	191.709968
6000	314316.120000	0.019089	52.365948	52.350642	47.143855	0.040007	47.183861	192.355633
7000	366960.360000	0.019076	52.405709	52.377350	47.163763	0.040011	47.203774	191.691703
8000	419869.560000	0.019054	52.468654	52.448117	47.219850	0.040010	47.259860	192.281475
9000	469764.480000	0.019159	52.182651	52.159454	46.913395	0.040009	46.953404	191.746067
10000	522140.680000	0.019152	52.202008	52.197416	46.984647	0.040008	47.024655	193.136452
