transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	28199.720000	0.035461	28.094695	28.140719	24.659202	0.040040	24.699242	54.316480
2000	56184.520000	0.035597	28.039720	28.059181	24.582837	0.040040	24.622877	54.097820
3000	84940.120000	0.035319	28.278426	28.291303	24.797494	0.040027	24.837521	54.133667
4000	113510.600000	0.035239	28.351458	28.363050	24.852700	0.040030	24.892730	54.109600
5000	142228.600000	0.035155	28.424781	28.426941	24.929924	0.040024	24.969948	54.109728
6000	169739.440000	0.035348	28.272432	28.276594	24.769958	0.040020	24.809978	54.185073
7000	198451.000000	0.035273	28.335174	28.337301	24.837418	0.040017	24.877435	54.181537
8000	227979.880000	0.035091	28.484406	28.491294	24.993796	0.040015	25.033811	54.153390
9000	257236.080000	0.034987	28.570170	28.578425	25.082564	0.040018	25.122582	54.185556
10000	286498.520000	0.034904	28.639404	28.644608	25.141928	0.040020	25.181948	54.210884
