transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	26737.000000	0.037401	26.551311	26.516548	19.108940	0.040040	19.148979	172.397080
2000	53190.520000	0.037601	26.502391	26.533054	19.315132	0.040020	19.355152	173.104600
3000	80706.360000	0.037172	26.840320	26.859640	19.618881	0.040013	19.658895	171.510813
4000	108152.880000	0.036985	26.991908	26.997484	19.729416	0.040010	19.769426	171.798570
5000	135452.120000	0.036913	27.053387	27.054050	19.780260	0.040008	19.820268	172.059864
6000	162833.640000	0.036847	27.108085	27.097347	19.822386	0.040013	19.862400	172.212660
7000	190131.440000	0.036817	27.135191	27.137191	19.928530	0.040011	19.968541	171.466114
8000	217026.720000	0.036862	27.105198	27.106828	19.887235	0.040010	19.927245	171.904695
9000	243598.400000	0.036946	27.045912	27.048880	19.844358	0.040009	19.884366	171.288618
10000	272042.000000	0.036759	27.185695	27.176052	19.961450	0.040008	20.001458	171.560600
