transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	13511.520000	0.074011	13.441882	13.390119	1.037225	0.040000	1.077225	75.528720
2000	27765.920000	0.072031	13.848344	13.856216	1.028283	0.040000	1.068283	75.589220
3000	41040.440000	0.073099	13.657006	13.647305	0.991247	0.040000	1.031247	75.583400
4000	54269.520000	0.073706	13.549997	13.545072	1.002625	0.040000	1.042625	75.487240
5000	67883.040000	0.073656	13.562705	13.561607	1.007361	0.040000	1.047361	75.391848
6000	82084.880000	0.073095	13.669245	13.665401	1.002497	0.040000	1.042497	75.388220
7000	95968.160000	0.072941	13.699826	13.700771	1.003666	0.040000	1.043666	75.429606
8000	109806.280000	0.072856	13.717115	13.714613	1.006960	0.040000	1.046960	75.549750
9000	123490.680000	0.072880	13.713479	13.716084	1.005284	0.040000	1.045284	75.539813
10000	137812.600000	0.072562	13.774329	13.776705	1.009525	0.040000	1.049525	75.514728
