transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	3334.240000	0.299918	3.241602	3.249970	0.233406	0.040039	0.273445	55.552960
2000	6618.400000	0.302188	3.262891	3.256420	0.217672	0.040020	0.257692	55.664320
3000	9824.680000	0.305353	3.244015	3.241817	0.210457	0.040027	0.250484	55.350133
4000	13098.840000	0.305371	3.251553	3.250082	0.208205	0.040030	0.248235	55.421910
5000	16382.840000	0.305197	3.258044	3.257364	0.203843	0.040024	0.243867	55.443752
6000	19616.560000	0.305864	3.253989	3.253393	0.203424	0.040027	0.243451	55.575960
7000	22845.840000	0.306402	3.250459	3.250391	0.202970	0.040023	0.242993	55.568046
8000	26088.640000	0.306647	3.249501	3.248438	0.201936	0.040020	0.241956	55.642315
9000	29348.480000	0.306660	3.250650	3.250294	0.201455	0.040018	0.241473	55.682560
10000	32697.320000	0.305835	3.260470	3.260363	0.200954	0.040016	0.240970	55.753172
