transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7767.720000	0.128738	7.647968	7.682495	1.255747	0.040000	1.295747	67.121000
2000	15569.840000	0.128453	7.725083	7.749801	1.250612	0.040020	1.290632	67.535780
3000	23302.960000	0.128739	7.727763	7.743659	1.280918	0.040027	1.320944	67.830160
4000	30967.400000	0.129168	7.711928	7.723812	1.252252	0.040030	1.292282	67.740920
5000	38747.520000	0.129041	7.725569	7.735874	1.249026	0.040024	1.289050	67.801672
6000	46567.560000	0.128845	7.741317	7.746988	1.230205	0.040027	1.270231	67.739053
7000	54212.160000	0.129122	7.727498	7.733480	1.236999	0.040023	1.277021	68.122154
8000	62148.920000	0.128723	7.753659	7.756994	1.234713	0.040020	1.274733	67.936455
9000	69833.200000	0.128879	7.745950	7.750236	1.226251	0.040018	1.266269	67.823600
10000	77602.160000	0.128862	7.748251	7.756058	1.224604	0.040020	1.264624	67.837096
