transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6697.840000	0.149302	6.643403	6.641033	2.358254	0.040040	2.398294	60.587080
2000	13474.040000	0.148434	6.709835	6.706408	2.475896	0.040020	2.515916	60.656160
3000	20087.480000	0.149347	6.677693	6.679308	2.430595	0.040027	2.470622	60.657173
4000	26936.320000	0.148498	6.720490	6.715501	2.433835	0.040040	2.473875	60.252220
5000	33525.120000	0.149142	6.694147	6.690419	2.427531	0.040048	2.467579	60.204264
6000	40179.920000	0.149328	6.687588	6.686698	2.430113	0.040040	2.470153	60.280880
7000	46792.600000	0.149596	6.676885	6.675508	2.423581	0.040034	2.463615	60.102343
8000	53575.560000	0.149322	6.690146	6.687181	2.428481	0.040030	2.468511	60.018790
9000	60195.680000	0.149512	6.682365	6.679654	2.430208	0.040027	2.470234	59.911720
10000	66955.680000	0.149353	6.690129	6.689389	2.433465	0.040024	2.473489	59.909624
