transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	3425.840000	0.291899	3.356997	3.374951	0.597360	0.040000	0.637360	47.931040
2000	6784.360000	0.294796	3.357759	3.369240	0.598629	0.040000	0.638629	47.955380
3000	10045.240000	0.298649	3.325455	3.333382	0.584348	0.040013	0.624361	47.685387
4000	13373.280000	0.299104	3.326102	3.331111	0.583408	0.040020	0.623428	47.698150
5000	16773.960000	0.298081	3.341020	3.346425	0.585669	0.040024	0.625693	47.691392
6000	20116.240000	0.298266	3.341230	3.345595	0.586416	0.040020	0.626436	47.652820
7000	23449.720000	0.298511	3.340123	3.343231	0.585954	0.040017	0.625971	47.705486
8000	26752.000000	0.299043	3.335392	3.338290	0.586209	0.040015	0.626224	47.742535
9000	30112.760000	0.298877	3.338211	3.341019	0.587128	0.040013	0.627142	47.770107
10000	33474.880000	0.298731	3.340602	3.343848	0.588804	0.040012	0.628816	47.766232
