transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	63903.720000	0.015649	63.845365	63.814320	18.979421	0.040000	19.019421	80.236360
2000	127187.320000	0.015725	63.564342	63.578860	19.234340	0.040000	19.274340	79.956360
3000	191438.280000	0.015671	63.793291	63.782846	19.542592	0.040013	19.582606	79.790120
4000	253571.840000	0.015775	63.378255	63.366858	19.671412	0.040020	19.711432	79.819970
5000	314178.640000	0.015915	62.823853	62.826144	19.615349	0.040024	19.655373	79.924128
6000	376026.200000	0.015956	62.661110	62.659587	19.609438	0.040027	19.649465	79.932240
7000	439850.800000	0.015914	62.827347	62.824037	19.639029	0.040023	19.679052	79.848720
8000	502948.200000	0.015906	62.861108	62.856983	19.798455	0.040025	19.838480	79.887990
9000	567607.160000	0.015856	63.060891	63.058609	19.863144	0.040022	19.903166	79.863360
10000	630836.680000	0.015852	63.077756	63.066491	19.867688	0.040020	19.907708	79.867040
