transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	44436.280000	0.022504	44.330971	44.269312	39.847530	0.040000	39.887530	120.325280
2000	88732.120000	0.022540	44.313397	44.296016	39.905589	0.040000	39.945589	119.093180
3000	133706.880000	0.022437	44.533925	44.507204	40.112064	0.040000	40.152064	119.395520
4000	178749.280000	0.022378	44.661075	44.655106	40.260725	0.040000	40.300725	119.506320
5000	224461.360000	0.022276	44.871318	44.853189	40.455508	0.040000	40.495508	119.655752
6000	271055.840000	0.022136	45.158560	45.157500	40.762460	0.040000	40.802460	119.265547
7000	316806.960000	0.022095	45.243223	45.228230	40.849760	0.040006	40.889766	119.211040
8000	358960.680000	0.022287	44.856987	44.853138	40.470516	0.040005	40.510521	119.051035
9000	402640.160000	0.022352	44.726138	44.712648	40.324282	0.040004	40.364287	119.252387
10000	446217.600000	0.022411	44.611257	44.612062	40.218684	0.040004	40.258688	119.203332
