transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5737.720000	0.174285	5.652813	5.683132	0.292792	0.040040	0.332832	57.791520
2000	11241.880000	0.177906	5.578449	5.594781	0.270443	0.040020	0.310463	57.810740
3000	16883.040000	0.177693	5.599360	5.608319	0.264072	0.040013	0.304085	58.181920
4000	22437.400000	0.178274	5.588107	5.594773	0.258280	0.040010	0.298290	58.113060
5000	27900.120000	0.179211	5.563025	5.570455	0.255923	0.040008	0.295931	57.899056
6000	33466.120000	0.179286	5.563521	5.567547	0.256723	0.040013	0.296736	57.861160
7000	38910.160000	0.179902	5.546449	5.550618	0.258693	0.040011	0.298705	57.845274
8000	44473.200000	0.179884	5.548524	5.552842	0.260852	0.040010	0.300862	57.859895
9000	50044.160000	0.179841	5.551017	5.553111	0.261944	0.040009	0.301953	57.811711
10000	55942.920000	0.178754	5.585795	5.589504	0.261800	0.040008	0.301808	57.931828
