transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7673.240000	0.130323	7.608889	7.590693	0.437386	0.040040	0.477426	85.947600
2000	15669.960000	0.127633	7.802901	7.807517	0.428540	0.040020	0.468560	86.241260
3000	23385.200000	0.128286	7.773671	7.763613	0.428340	0.040013	0.468353	86.034400
4000	31007.320000	0.129002	7.735774	7.730324	0.428751	0.040010	0.468761	85.921380
5000	38609.360000	0.129502	7.709022	7.711568	0.424874	0.040008	0.464882	85.722736
6000	46459.600000	0.129144	7.732562	7.731858	0.423858	0.040007	0.463864	85.964113
7000	53952.160000	0.129745	7.698271	7.696476	0.421375	0.040006	0.461381	85.717766
8000	61368.720000	0.130360	7.663053	7.659783	0.421203	0.040010	0.461213	85.555435
9000	69215.920000	0.130028	7.683516	7.682176	0.422258	0.040009	0.462267	85.472773
10000	76955.280000	0.129946	7.689101	7.685274	0.423038	0.040012	0.463050	85.577452
