transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8391.960000	0.119162	8.282963	8.311080	3.274297	0.040040	3.314337	71.158840
2000	16398.840000	0.121960	8.144852	8.166394	3.164701	0.040020	3.204721	71.384360
3000	24493.680000	0.122481	8.128176	8.143891	3.156210	0.040013	3.196223	71.425333
4000	32553.080000	0.122876	8.110978	8.121587	3.138114	0.040010	3.178124	71.277400
5000	40597.160000	0.123161	8.097596	8.103246	3.120495	0.040008	3.160503	71.068680
6000	48783.840000	0.122992	8.112445	8.120939	3.153168	0.040007	3.193175	71.084273
7000	56909.400000	0.123003	8.114319	8.118191	3.136325	0.040006	3.176331	71.062223
8000	65098.200000	0.122891	8.123630	8.127102	3.137298	0.040005	3.177303	71.150655
9000	73227.360000	0.122905	8.124245	8.128734	3.160022	0.040009	3.200031	70.985436
10000	81151.000000	0.123227	8.104182	8.107503	3.147632	0.040012	3.187644	70.988056
