transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	46098.840000	0.021693	46.005886	45.938225	41.198685	0.040000	41.238685	108.150040
2000	91201.440000	0.021929	45.554017	45.569775	40.870625	0.040000	40.910625	107.432740
3000	135647.440000	0.022116	45.184555	45.162371	40.462330	0.040027	40.502357	107.771227
4000	183455.160000	0.021804	45.840510	45.842989	41.171284	0.040020	41.211304	107.753320
5000	226395.000000	0.022085	45.260260	45.248787	40.586328	0.040016	40.626344	107.861432
6000	272596.440000	0.022011	45.417150	45.415075	40.769437	0.040013	40.809450	107.872133
7000	316091.440000	0.022145	45.142518	45.117961	40.477442	0.040011	40.517453	107.873200
8000	359741.200000	0.022238	44.955899	44.949433	40.314231	0.040010	40.354241	107.889150
9000	405307.680000	0.022205	45.023749	45.007747	40.376489	0.040009	40.416498	107.814271
10000	449792.200000	0.022232	44.969821	44.964799	40.332540	0.040008	40.372548	107.948820
