transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	41304.240000	0.024211	41.267067	41.247960	19.408631	0.040000	19.448631	43.961040
2000	84191.640000	0.023755	42.077639	42.080000	20.157420	0.040000	20.197420	43.944980
3000	126888.320000	0.023643	42.284055	42.278800	20.250053	0.040000	20.290053	44.022933
4000	168937.720000	0.023677	42.225376	42.218750	20.091407	0.040010	20.131417	44.093390
5000	210708.320000	0.023729	42.134403	42.127558	20.133965	0.040008	20.173973	44.068872
6000	252214.080000	0.023789	42.029612	42.029387	20.187760	0.040013	20.227773	44.083400
7000	294333.800000	0.023783	42.042486	42.043874	20.248360	0.040017	20.288377	44.069720
8000	335558.720000	0.023841	41.940278	41.939100	20.153656	0.040020	20.193676	44.072625
9000	377279.160000	0.023855	41.915848	41.917022	20.093382	0.040022	20.133404	44.064684
10000	418596.840000	0.023889	41.856026	41.855860	20.115432	0.040020	20.155452	44.097348
