transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	48071.760000	0.020802	47.889329	47.896048	43.630588	0.040000	43.670588	159.278040
2000	92695.480000	0.021576	46.255708	46.271324	41.972028	0.040000	42.012028	159.807080
3000	137287.040000	0.021852	45.700807	45.702299	41.385836	0.040013	41.425849	160.158693
4000	184461.800000	0.021685	46.069387	46.071554	41.810302	0.040010	41.850312	159.216830
5000	227211.000000	0.022006	45.405217	45.375808	41.033775	0.040016	41.073791	158.952048
6000	271953.040000	0.022063	45.294669	45.291716	40.943615	0.040013	40.983628	159.144220
7000	317722.320000	0.022032	45.362480	45.346967	41.006013	0.040011	41.046024	158.654091
8000	359506.000000	0.022253	44.915074	44.912412	40.566263	0.040015	40.606278	158.756955
9000	403126.000000	0.022326	44.771161	44.766580	40.424154	0.040013	40.464167	158.924156
10000	446085.600000	0.022417	44.589987	44.581965	40.233403	0.040012	40.273415	159.022828
