transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6677.560000	0.149755	6.616256	6.637453	0.952167	0.040000	0.992167	47.102240
2000	13406.840000	0.149178	6.672796	6.686350	0.969920	0.040000	1.009920	46.867140
3000	20309.920000	0.147711	6.749583	6.750775	0.979042	0.040000	1.019042	46.815453
4000	27022.640000	0.148024	6.740365	6.743585	0.971141	0.040000	1.011141	46.898570
5000	33846.120000	0.147727	6.756991	6.756077	0.979649	0.040000	1.019649	46.857544
6000	40433.520000	0.148392	6.728721	6.731430	0.980320	0.040007	1.020326	46.888707
7000	47234.800000	0.148196	6.739088	6.741122	0.979452	0.040006	1.019458	46.873663
8000	53961.640000	0.148253	6.737557	6.738766	0.980352	0.040005	1.020357	46.875905
9000	60676.800000	0.148327	6.735068	6.734412	0.983594	0.040009	1.023603	46.818933
10000	67515.480000	0.148114	6.745431	6.744759	0.982366	0.040008	1.022374	46.845316
