transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	2440.800000	0.409702	2.354995	2.384008	0.131641	0.040039	0.171680	57.953440
2000	4733.120000	0.422554	2.323642	2.338241	0.111269	0.040020	0.151289	56.893880
3000	6986.080000	0.429425	2.300073	2.310830	0.105225	0.040013	0.145238	56.318853
4000	9184.400000	0.435521	2.274629	2.282665	0.102117	0.040010	0.142127	55.762200
5000	11520.960000	0.433992	2.287017	2.293113	0.099996	0.040008	0.140004	56.065848
6000	13764.920000	0.435891	2.279840	2.285346	0.099821	0.040007	0.139827	55.842213
7000	16048.720000	0.436172	2.280406	2.284316	0.098981	0.040006	0.138987	55.789143
8000	18273.960000	0.437781	2.273509	2.278015	0.098574	0.040010	0.138584	55.600020
9000	20518.120000	0.438637	2.270248	2.273913	0.098280	0.040009	0.138289	55.537129
10000	22769.760000	0.439179	2.268387	2.271508	0.097602	0.040020	0.137622	55.494828
