transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	631.120000	0.001584	0.000000	29.696000	5.481905	0.040000	5.521905	576.840000
1000	31488.200000	0.031758	30.887968	30.779863	3.312375	0.040039	3.352414	698.721080
2000	61439.480000	0.032552	30.419390	30.379288	3.172951	0.040020	3.212971	692.363900
3000	91894.480000	0.032646	30.431264	30.405493	3.114548	0.040013	3.154562	696.957560
4000	121877.840000	0.032820	30.319260	30.310112	3.110251	0.040010	3.150261	694.823380
5000	150887.560000	0.033137	30.057299	30.054000	3.076112	0.040008	3.116120	688.071648
6000	181847.920000	0.032995	30.207835	30.198864	3.102325	0.040013	3.142338	690.310440
7000	211921.960000	0.033031	30.188718	30.186991	3.073870	0.040011	3.113881	690.562217
8000	242085.120000	0.033046	30.185523	30.177467	3.087225	0.040010	3.127235	690.948045
9000	272953.680000	0.032973	30.261425	30.253817	3.074121	0.040009	3.114130	691.931853
10000	302268.200000	0.033083	30.166725	30.165960	3.085641	0.040008	3.125649	690.037380
