transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	225.520000	0.004434	0.000000	99.160000	93.480000	0.040000	93.520000	93.200000
1000	46508.920000	0.021501	46.329730	46.314661	40.094104	0.040000	40.134104	102.328160
2000	90744.440000	0.022040	45.282101	45.324538	39.097591	0.040020	39.137611	102.289800
3000	133345.280000	0.022498	44.388049	44.398401	38.272338	0.040013	38.312352	102.387627
4000	176033.880000	0.022723	43.963081	43.982359	37.875552	0.040010	37.915562	102.498820
5000	217970.480000	0.022939	43.557704	43.567643	37.439784	0.040016	37.479800	102.550992
6000	263521.480000	0.022769	43.889975	43.911648	37.775728	0.040027	37.815755	102.558000
7000	307176.400000	0.022788	43.856391	43.851114	37.706094	0.040023	37.746117	102.459474
8000	350799.680000	0.022805	43.827248	43.839490	37.676715	0.040020	37.716735	102.624485
9000	394784.960000	0.022797	43.844809	43.856292	37.679689	0.040022	37.719711	102.659262
10000	436477.200000	0.022911	43.629531	43.629624	37.459908	0.040020	37.499928	102.754796
