transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	15439.880000	0.064767	15.319359	15.320876	1.138807	0.040000	1.178807	123.887800
2000	30732.000000	0.065079	15.305733	15.297510	1.135650	0.040000	1.176116	123.710700
3000	45290.320000	0.066239	15.056512	15.065677	1.134890	0.040000	1.174890	124.615653
4000	60009.520000	0.066656	14.972163	14.972391	1.126019	0.040000	1.166019	124.186060
5000	75297.440000	0.066403	15.035327	15.036452	1.122317	0.040000	1.162317	123.962352
6000	90341.080000	0.066415	15.036713	15.035991	1.110373	0.040000	1.150373	123.810720
7000	105478.760000	0.066364	15.051139	15.055395	1.119320	0.040000	1.159320	123.864629
8000	120407.440000	0.066441	15.035829	15.033317	1.125968	0.040015	1.165983	123.712350
9000	135807.320000	0.066270	15.076284	15.076261	1.121519	0.040013	1.161532	123.639929
10000	150889.520000	0.066274	15.076876	15.067962	1.127111	0.040016	1.167127	124.024900
