transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5727.880000	0.174585	5.636476	5.663168	0.297092	0.040000	0.337092	61.960480
2000	11564.960000	0.172936	5.736828	5.747171	0.282048	0.040000	0.322048	62.017840
3000	17230.000000	0.174115	5.712891	5.728846	0.280093	0.040040	0.320133	61.700120
4000	22919.480000	0.174524	5.707037	5.716628	0.274293	0.040030	0.314323	61.623070
5000	28649.440000	0.174523	5.711622	5.721742	0.273265	0.040040	0.313305	61.627800
6000	34386.840000	0.174485	5.715919	5.721731	0.271800	0.040033	0.311834	61.727887
7000	40283.880000	0.173767	5.741797	5.746309	0.271019	0.040029	0.311047	61.856611
8000	45855.440000	0.174461	5.720515	5.725569	0.270750	0.040025	0.310775	61.878535
9000	51464.320000	0.174878	5.708110	5.711418	0.268973	0.040022	0.308996	61.781724
10000	57188.600000	0.174860	5.709727	5.712173	0.268989	0.040020	0.309009	61.793452
