transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4931.520000	0.202777	4.786907	4.852520	1.068976	0.040000	1.108976	77.481000
2000	9685.360000	0.206497	4.770365	4.804586	1.044722	0.040000	1.084722	77.191320
3000	14431.640000	0.207877	4.762334	4.790000	1.020378	0.040000	1.060378	77.072920
4000	19219.720000	0.208120	4.768772	4.783496	1.007319	0.040000	1.047319	77.173230
5000	23931.600000	0.208929	4.757391	4.770726	1.000207	0.040008	1.040215	77.366280
6000	28659.720000	0.209353	4.752512	4.764702	0.991089	0.040007	1.031096	77.442327
7000	33337.840000	0.209972	4.741883	4.749275	0.988961	0.040011	1.028973	77.248663
8000	38034.200000	0.210337	4.736192	4.745151	0.992644	0.040010	1.032654	77.171620
9000	42813.600000	0.210214	4.740993	4.748478	0.998917	0.040009	1.038926	77.126507
10000	47443.120000	0.210779	4.729845	4.737757	0.987194	0.040008	1.027202	77.083448
