transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	26109.080000	0.038301	26.033914	26.026866	2.046062	0.040000	2.086062	77.784720
2000	51372.240000	0.038932	25.648344	25.648571	2.056743	0.040000	2.096743	77.812020
3000	76297.640000	0.039320	25.407282	25.402652	2.011735	0.040000	2.051735	77.671307
4000	101314.280000	0.039481	25.309597	25.307330	2.011467	0.040000	2.051467	77.563810
5000	125555.840000	0.039823	25.095947	25.096701	2.005366	0.040000	2.045366	77.528384
6000	149690.600000	0.040083	24.935723	24.925571	1.994577	0.040000	2.034577	77.413620
7000	175163.560000	0.039963	25.012482	25.011437	1.986457	0.040006	2.026463	77.356046
8000	200486.320000	0.039903	25.051271	25.049923	1.979498	0.040005	2.019503	77.301070
9000	225889.120000	0.039843	25.090334	25.096076	1.976751	0.040009	2.016760	77.230902
10000	250476.800000	0.039924	25.040064	25.034030	1.970535	0.040008	2.010543	77.256900
