transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7106.280000	0.140721	7.001401	7.003195	2.013833	0.040000	2.053833	84.248160
2000	14074.640000	0.142100	6.984872	6.992103	2.001928	0.040000	2.041928	84.565200
3000	21042.480000	0.142569	6.979193	6.983214	1.966505	0.040000	2.006505	84.498773
4000	28193.520000	0.141877	7.022166	7.024042	2.001624	0.040010	2.041634	84.574010
5000	35078.560000	0.142537	6.994735	7.000487	1.991084	0.040024	2.031108	84.366448
6000	42074.040000	0.142606	6.994859	6.998842	1.993412	0.040027	2.033439	84.444053
7000	49071.920000	0.142648	6.995291	6.998077	1.989110	0.040023	2.029133	84.397366
8000	56030.680000	0.142779	6.990724	6.991827	1.977956	0.040020	2.017976	84.405170
9000	63054.360000	0.142734	6.994386	6.997585	1.989644	0.040018	2.029662	84.285289
10000	70142.160000	0.142568	7.003728	7.007162	1.991208	0.040016	2.031224	84.370236
